Number,X,Y,eval,real,Punctual_Abs_Error,Punctual_Rel_Error_%
1,3.584,-1.852,0.0,0.00024154035199998926,0.00024154035199998926,100.0
2,-3.777,-3.285,0.001,0.00057372206600001,0.00042627793399999006,74.30042511211042
3,-2.801,3.132,0.0,0.000572678976999919,0.000572678976999919,100.0
4,3.001,2.002,0.0,0.00014508801699998657,0.00014508801699998657,100.0
